NO_OF_SAMPLES	10280
FREQUENCY	1200
TIME_STAMP	2022-04-11, 14:13:41.908	8519.26453246
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima OPT400600-HF-2000-CTT 10116M
FORCE_PLATE_CORNER_POSX_POSY_X	-400.000006
FORCE_PLATE_CORNER_POSX_POSY_Y	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Z	-35.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_Y	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Z	-35.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-35.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-400.000006
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	-35.000000
FORCE_PLATE_OFFSET_X	0.584200
FORCE_PLATE_OFFSET_Y	-0.787400
FORCE_PLATE_OFFSET_Z	-40.309800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
8351	6.95833	0.000000	0.000000	-0.359940	-0.045704	0.000000	-0.018926	0.000000	0.000000	0.000000	
8352	6.95917	0.265709	-0.353821	-1.079819	0.000000	0.109137	-0.018926	0.000000	0.000000	0.000000	
8353	6.96000	-0.265709	-0.176910	-1.079819	0.000000	0.000000	-0.037851	0.000000	0.000000	0.000000	
8354	6.96083	0.265709	-0.176910	0.359940	0.137112	0.109137	-0.094628	0.000000	0.000000	0.000000	
8355	6.96167	0.088570	-0.265366	1.079819	0.091408	0.145515	-0.075703	0.000000	0.000000	0.000000	
8356	6.96250	-0.177139	0.088455	0.000000	0.137112	0.072758	-0.018926	0.000000	0.000000	0.000000	
8357	6.96333	-0.265709	-0.176910	0.000000	0.091408	0.145515	-0.037851	0.000000	0.000000	0.000000	
8358	6.96417	0.265709	-0.176910	0.719879	-0.045704	0.145515	-0.018926	0.000000	0.000000	0.000000	
8359	6.96500	-0.354279	0.176910	-0.719879	0.045704	-0.072758	0.037851	0.000000	0.000000	0.000000	
8360	6.96583	0.265709	0.176910	0.359940	-0.137112	0.036379	-0.037851	0.000000	0.000000	0.000000	
8361	6.96667	-0.088570	-0.265366	-0.719879	0.045704	0.181894	-0.037851	0.000000	0.000000	0.000000	
8362	6.96750	0.088570	0.353821	1.439758	-0.045704	0.145515	0.113554	0.000000	0.000000	0.000000	
8363	6.96833	-0.177139	0.000000	0.359940	0.091408	0.000000	0.094628	0.000000	0.000000	0.000000	
8364	6.96917	0.177139	0.000000	1.079819	-0.045704	-0.036379	0.018926	0.000000	0.000000	0.000000	
8365	6.97000	0.000000	0.176910	-1.079819	0.045704	-0.145515	-0.018926	0.000000	0.000000	0.000000	
8366	6.97083	-0.088570	-0.176910	-0.719879	-0.137112	0.072758	-0.037851	0.000000	0.000000	0.000000	
8367	6.97167	0.000000	0.000000	0.719879	-0.091408	-0.072758	-0.018926	0.000000	0.000000	0.000000	
8368	6.97250	0.265709	0.442276	-0.359940	-0.045704	0.109137	-0.075703	0.000000	0.000000	0.000000	
8369	6.97333	-0.265709	0.265366	0.000000	-0.091408	0.000000	0.056777	0.000000	0.000000	0.000000	
8370	6.97417	-0.354279	-0.176910	0.719879	-0.045704	-0.036379	-0.094628	0.000000	0.000000	0.000000	
8371	6.97500	0.088570	0.088455	-0.719879	-0.045704	0.254652	0.037851	0.000000	0.000000	0.000000	
8372	6.97583	0.265709	0.265366	0.000000	0.137112	0.036379	-0.075703	0.000000	0.000000	0.000000	
8373	6.97667	0.177139	-0.265366	1.079819	-0.137112	-0.036379	0.018926	0.000000	0.000000	0.000000	
8374	6.97750	0.000000	0.088455	0.000000	-0.182816	0.181894	-0.037851	0.000000	0.000000	0.000000	
8375	6.97833	0.177139	0.353821	0.000000	0.045704	0.072758	0.018926	0.000000	0.000000	0.000000	
8376	6.97917	-0.088570	-0.265366	1.079819	-0.411335	0.036379	0.018926	0.000000	0.000000	0.000000	
8377	6.98000	-0.177139	-0.088455	0.359940	0.045704	0.036379	0.056777	0.000000	0.000000	0.000000	
8378	6.98083	-0.088570	-0.176910	-0.719879	-0.137112	-0.254652	0.000000	0.000000	0.000000	0.000000	
8379	6.98167	0.000000	0.088455	-0.359940	0.137112	-0.036379	-0.018926	0.000000	0.000000	0.000000	
8380	6.98250	0.265709	0.000000	-1.439758	0.137112	-0.036379	-0.037851	0.000000	0.000000	0.000000	
8381	6.98333	0.000000	-0.088455	1.799698	-0.045704	0.109137	-0.113554	0.000000	0.000000	0.000000	
8382	6.98417	-0.265709	-0.265366	-0.359940	-0.137112	0.036379	0.094628	0.000000	0.000000	0.000000	
8383	6.98500	-0.088570	-0.176910	0.719879	-0.137112	-0.036379	-0.037851	0.000000	0.000000	0.000000	
8384	6.98583	-0.354279	-0.265366	-0.359940	-0.091408	-0.072758	0.018926	0.000000	0.000000	0.000000	
8385	6.98667	0.088570	0.176910	-0.359940	-0.045704	0.036379	0.075703	0.000000	0.000000	0.000000	
8386	6.98750	-0.088570	0.000000	0.719879	0.000000	-0.072758	0.018926	0.000000	0.000000	0.000000	
8387	6.98833	0.177139	-0.442276	0.359940	-0.137112	-0.109137	-0.094628	0.000000	0.000000	0.000000	
8388	6.98917	-0.619987	-0.530731	0.359940	0.137112	-0.036379	-0.075703	0.000000	0.000000	0.000000	
8389	6.99000	-0.088570	0.000000	2.879517	-0.045704	0.000000	0.037851	0.000000	0.000000	0.000000	
8390	6.99083	0.531418	0.088455	0.719879	-0.319927	-0.072758	0.000000	0.000000	0.000000	0.000000	
8391	6.99167	-0.088570	0.176910	-0.719879	0.137112	-0.109137	-0.075703	0.000000	0.000000	0.000000	
8392	6.99250	0.088570	0.000000	-0.719879	-0.045704	-0.036379	-0.018926	0.000000	0.000000	0.000000	
8393	6.99333	0.265709	0.000000	-0.719879	0.000000	0.109137	0.000000	0.000000	0.000000	0.000000	
8394	6.99417	-0.088570	-0.088455	1.439758	0.182816	0.000000	-0.037851	0.000000	0.000000	0.000000	
8395	6.99500	0.442848	-0.088455	0.000000	-0.045704	0.000000	0.094628	0.000000	0.000000	0.000000	
8396	6.99583	0.000000	-0.265366	-1.439758	-0.182816	-0.109137	0.000000	0.000000	0.000000	0.000000	
8397	6.99667	-0.177139	0.000000	0.000000	0.091408	0.109137	-0.113554	0.000000	0.000000	0.000000	
8398	6.99750	-0.088570	-0.265366	1.439758	-0.137112	0.036379	-0.056777	0.000000	0.000000	0.000000	
8399	6.99833	0.000000	0.176910	-1.439758	0.000000	0.145515	0.113554	0.000000	0.000000	0.000000	
8400	6.99917	0.000000	-0.353821	0.359940	0.091408	-0.109137	-0.037851	0.000000	0.000000	0.000000	
8401	7.00000	0.088570	0.265366	-0.719879	0.091408	0.036379	0.037851	0.000000	0.000000	0.000000	
8402	7.00083	0.265709	-0.530731	0.719879	-0.137112	0.218273	0.000000	0.000000	0.000000	0.000000	
8403	7.00167	0.177139	-0.353821	1.079819	-0.137112	0.000000	-0.075703	0.000000	0.000000	0.000000	
8404	7.00250	0.088570	-0.176910	0.719879	-0.091408	0.109137	0.018926	0.000000	0.000000	0.000000	
8405	7.00333	0.177139	0.000000	0.719879	0.182816	0.072758	-0.037851	0.000000	0.000000	0.000000	
8406	7.00417	0.442848	-0.088455	0.000000	-0.228519	-0.072758	-0.037851	0.000000	0.000000	0.000000	
8407	7.00500	-0.088570	0.000000	-0.719879	-0.045704	-0.218273	-0.018926	0.000000	0.000000	0.000000	
8408	7.00583	-0.265709	0.088455	-1.439758	0.091408	-0.036379	0.056777	0.000000	0.000000	0.000000	
8409	7.00667	0.088570	0.265366	-0.719879	0.000000	0.000000	0.018926	0.000000	0.000000	0.000000	
8410	7.00750	0.088570	-0.353821	0.719879	-0.091408	-0.072758	-0.075703	0.000000	0.000000	0.000000	
8411	7.00833	-0.088570	-0.088455	-0.719879	-0.091408	0.072758	0.018926	0.000000	0.000000	0.000000	
8412	7.00917	0.265709	0.088455	0.000000	-0.137112	0.000000	-0.018926	0.000000	0.000000	0.000000	
8413	7.01000	0.000000	-0.265366	-0.359940	0.182816	-0.036379	0.056777	0.000000	0.000000	0.000000	
8414	7.01083	0.265709	-0.265366	-0.359940	-0.091408	0.181894	-0.037851	0.000000	0.000000	0.000000	
8415	7.01167	-0.088570	-0.088455	-1.439758	-0.091408	-0.036379	-0.037851	0.000000	0.000000	0.000000	
8416	7.01250	-0.265709	0.353821	2.519577	0.045704	-0.072758	-0.056777	0.000000	0.000000	0.000000	
8417	7.01333	0.177139	0.000000	0.000000	0.137112	-0.109137	0.000000	0.000000	0.000000	0.000000	
8418	7.01417	0.265709	0.000000	1.079819	-0.091408	-0.145515	0.037851	0.000000	0.000000	0.000000	
8419	7.01500	0.265709	0.265366	-1.799698	0.274223	0.000000	0.018926	0.000000	0.000000	0.000000	
8420	7.01583	0.265709	-0.265366	2.159637	0.000000	0.036379	-0.037851	0.000000	0.000000	0.000000	
8421	7.01667	-0.177139	0.000000	1.439758	-0.137112	0.036379	-0.018926	0.000000	0.000000	0.000000	
8422	7.01750	-0.531418	0.088455	0.359940	0.000000	-0.181894	-0.037851	0.000000	0.000000	0.000000	
8423	7.01833	0.442848	0.000000	1.079819	0.045704	0.109137	-0.037851	0.000000	0.000000	0.000000	
8424	7.01917	0.000000	0.088455	0.359940	0.000000	-0.109137	-0.056777	0.000000	0.000000	0.000000	
8425	7.02000	-0.088570	-0.353821	-1.439758	0.000000	-0.036379	-0.056777	0.000000	0.000000	0.000000	
8426	7.02083	-0.177139	-0.265366	0.719879	-0.045704	0.000000	0.113554	0.000000	0.000000	0.000000	
8427	7.02167	0.088570	-0.088455	-0.719879	0.091408	0.145515	-0.018926	0.000000	0.000000	0.000000	
8428	7.02250	-0.265709	0.265366	-0.359940	-0.045704	0.072758	-0.037851	0.000000	0.000000	0.000000	
8429	7.02333	-0.177139	-0.265366	-0.719879	-0.091408	-0.072758	0.056777	0.000000	0.000000	0.000000	
8430	7.02417	0.177139	-0.176910	0.000000	-0.228519	0.000000	-0.018926	0.000000	0.000000	0.000000	
8431	7.02500	-0.442848	0.088455	-0.719879	-0.045704	0.036379	0.094628	0.000000	0.000000	0.000000	
8432	7.02583	0.088570	0.000000	-0.359940	0.091408	-0.072758	0.056777	0.000000	0.000000	0.000000	
8433	7.02667	-0.088570	-0.442276	-0.359940	0.228519	0.036379	-0.075703	0.000000	0.000000	0.000000	
8434	7.02750	0.265709	-0.265366	-0.359940	-0.045704	-0.109137	-0.094628	0.000000	0.000000	0.000000	
8435	7.02833	-0.088570	-0.265366	0.719879	0.000000	0.327410	0.037851	0.000000	0.000000	0.000000	
8436	7.02917	0.265709	-0.265366	0.359940	-0.274223	-0.218273	0.018926	0.000000	0.000000	0.000000	
8437	7.03000	-0.265709	0.000000	1.439758	-0.045704	-0.181894	-0.037851	0.000000	0.000000	0.000000	
8438	7.03083	-0.442848	-0.088455	0.359940	0.137112	0.218273	0.056777	0.000000	0.000000	0.000000	
8439	7.03167	0.354279	-0.353821	-0.719879	-0.182816	-0.036379	-0.075703	0.000000	0.000000	0.000000	
8440	7.03250	0.177139	-0.176910	0.000000	0.045704	-0.145515	-0.056777	0.000000	0.000000	0.000000	
8441	7.03333	0.000000	-0.265366	3.599396	0.000000	-0.036379	0.037851	0.000000	0.000000	0.000000	
8442	7.03417	-0.177139	-0.176910	0.719879	-0.137112	-0.036379	0.000000	0.000000	0.000000	0.000000	
8443	7.03500	0.177139	0.176910	-0.359940	0.137112	0.000000	0.094628	0.000000	0.000000	0.000000	
8444	7.03583	0.265709	0.176910	0.359940	0.000000	0.036379	-0.037851	0.000000	0.000000	0.000000	
8445	7.03667	0.177139	-0.176910	0.719879	-0.091408	-0.072758	-0.056777	0.000000	0.000000	0.000000	
8446	7.03750	-0.265709	-0.088455	0.000000	-0.137112	0.000000	0.000000	0.000000	0.000000	0.000000	
8447	7.03833	-0.265709	0.088455	0.719879	0.000000	0.109137	0.018926	0.000000	0.000000	0.000000	
8448	7.03917	0.000000	-0.796097	0.000000	0.000000	-0.072758	-0.018926	0.000000	0.000000	0.000000	
8449	7.04000	0.088570	0.000000	-2.879517	0.091408	-0.181894	-0.018926	0.000000	0.000000	0.000000	
8450	7.04083	-0.442848	-0.530731	0.359940	-0.091408	0.000000	0.056777	0.000000	0.000000	0.000000	
8451	7.04167	0.000000	0.176910	-1.439758	0.091408	-0.072758	-0.037851	0.000000	0.000000	0.000000	
8452	7.04250	0.000000	0.353821	2.159637	0.091408	-0.145515	-0.037851	0.000000	0.000000	0.000000	
8453	7.04333	-0.265709	0.088455	0.719879	0.091408	-0.072758	0.000000	0.000000	0.000000	0.000000	
8454	7.04417	0.088570	-0.265366	0.000000	-0.091408	0.000000	0.018926	0.000000	0.000000	0.000000	
8455	7.04500	-0.177139	-0.265366	0.719879	0.045704	0.000000	0.018926	0.000000	0.000000	0.000000	
8456	7.04583	0.088570	0.000000	0.359940	0.045704	0.000000	0.056777	0.000000	0.000000	0.000000	
8457	7.04667	0.088570	-0.088455	0.359940	-0.228519	-0.109137	-0.018926	0.000000	0.000000	0.000000	
8458	7.04750	0.531418	-0.265366	1.079819	0.091408	0.145515	0.000000	0.000000	0.000000	0.000000	
8459	7.04833	-0.442848	-0.265366	-2.159637	-0.045704	0.109137	0.037851	0.000000	0.000000	0.000000	
8460	7.04917	-0.088570	-0.442276	-1.079819	-0.091408	-0.072758	0.037851	0.000000	0.000000	0.000000	
8461	7.05000	-0.088570	-0.088455	-0.359940	-0.182816	0.181894	0.056777	0.000000	0.000000	0.000000	
8462	7.05083	-0.177139	-0.088455	0.359940	0.091408	-0.145515	0.018926	0.000000	0.000000	0.000000	
8463	7.05167	0.265709	-0.442276	0.359940	-0.137112	0.000000	-0.113554	0.000000	0.000000	0.000000	
8464	7.05250	-0.088570	-0.530731	-1.079819	-0.045704	-0.072758	-0.018926	0.000000	0.000000	0.000000	
8465	7.05333	0.177139	-0.088455	0.719879	0.000000	0.145515	0.018926	0.000000	0.000000	0.000000	
8466	7.05417	-0.797127	0.088455	-0.359940	0.000000	0.072758	-0.094628	0.000000	0.000000	0.000000	
8467	7.05500	-0.442848	0.176910	0.719879	-0.045704	0.000000	-0.037851	0.000000	0.000000	0.000000	
8468	7.05583	0.000000	0.353821	-1.079819	0.182816	0.000000	0.000000	0.000000	0.000000	0.000000	
8469	7.05667	0.000000	0.088455	-0.719879	0.000000	-0.181894	0.000000	0.000000	0.000000	0.000000	
8470	7.05750	0.000000	0.353821	-0.719879	0.274223	-0.145515	0.000000	0.000000	0.000000	0.000000	
8471	7.05833	0.177139	0.176910	1.079819	-0.137112	0.109137	0.000000	0.000000	0.000000	0.000000	
8472	7.05917	0.442848	0.088455	1.799698	0.228519	-0.145515	-0.018926	0.000000	0.000000	0.000000	
8473	7.06000	0.177139	-0.353821	0.000000	-0.045704	-0.181894	-0.094628	0.000000	0.000000	0.000000	
8474	7.06083	-0.354279	-0.265366	1.079819	-0.091408	0.109137	0.000000	0.000000	0.000000	0.000000	
8475	7.06167	-0.354279	0.442276	-0.359940	-0.137112	-0.109137	-0.075703	0.000000	0.000000	0.000000	
8476	7.06250	-0.088570	0.088455	1.079819	0.000000	0.000000	-0.170331	0.000000	0.000000	0.000000	
8477	7.06333	-0.265709	-0.088455	0.359940	-0.045704	-0.145515	0.037851	0.000000	0.000000	0.000000	
8478	7.06417	-0.354279	0.000000	-0.359940	0.045704	0.036379	-0.037851	0.000000	0.000000	0.000000	
8479	7.06500	-0.088570	-0.176910	0.719879	0.000000	-0.109137	0.094628	0.000000	0.000000	0.000000	
8480	7.06583	-0.088570	-0.088455	0.359940	0.137112	-0.109137	0.151405	0.000000	0.000000	0.000000	
8481	7.06667	-0.088570	0.442276	0.000000	-0.182816	0.036379	-0.113554	0.000000	0.000000	0.000000	
8482	7.06750	0.354279	0.000000	0.000000	-0.137112	0.036379	0.075703	0.000000	0.000000	0.000000	
8483	7.06833	0.177139	-0.088455	-2.519577	-0.182816	-0.036379	0.075703	0.000000	0.000000	0.000000	
8484	7.06917	-0.088570	-0.088455	1.799698	-0.137112	0.000000	0.037851	0.000000	0.000000	0.000000	
8485	7.07000	0.265709	0.176910	-1.799698	-0.137112	-0.291031	-0.018926	0.000000	0.000000	0.000000	
8486	7.07083	-0.619987	-0.088455	-0.359940	0.000000	-0.072758	0.018926	0.000000	0.000000	0.000000	
8487	7.07167	-0.088570	-0.176910	-1.799698	0.000000	-0.109137	0.018926	0.000000	0.000000	0.000000	
8488	7.07250	-0.531418	-0.088455	0.000000	0.000000	-0.072758	-0.056777	0.000000	0.000000	0.000000	
8489	7.07333	0.000000	-0.176910	1.439758	0.045704	-0.072758	0.037851	0.000000	0.000000	0.000000	
8490	7.07417	0.088570	-0.088455	0.000000	0.182816	0.109137	0.018926	0.000000	0.000000	0.000000	
8491	7.07500	-0.354279	-0.265366	0.719879	-0.045704	-0.181894	-0.018926	0.000000	0.000000	0.000000	
8492	7.07583	0.088570	0.176910	0.719879	-0.091408	-0.072758	0.075703	0.000000	0.000000	0.000000	
8493	7.07667	0.000000	0.265366	0.000000	-0.091408	-0.072758	-0.056777	0.000000	0.000000	0.000000	
8494	7.07750	-0.442848	-0.088455	0.719879	0.182816	-0.036379	-0.056777	0.000000	0.000000	0.000000	
8495	7.07833	0.088570	0.176910	0.000000	0.045704	0.072758	0.075703	0.000000	0.000000	0.000000	
8496	7.07917	-0.354279	0.353821	0.000000	-0.091408	-0.181894	-0.018926	0.000000	0.000000	0.000000	
8497	7.08000	-0.177139	0.265366	-1.439758	0.228519	-0.109137	0.018926	0.000000	0.000000	0.000000	
8498	7.08083	-0.088570	0.088455	0.719879	-0.045704	-0.036379	0.056777	0.000000	0.000000	0.000000	
8499	7.08167	-0.088570	0.265366	0.000000	0.000000	-0.181894	-0.075703	0.000000	0.000000	0.000000	
8500	7.08250	-0.265709	-0.619186	-0.719879	0.045704	0.000000	0.018926	0.000000	0.000000	0.000000	
8501	7.08333	0.088570	0.442276	-0.359940	-0.091408	0.145515	0.018926	0.000000	0.000000	0.000000	
8502	7.08417	0.000000	-0.265366	-1.799698	-0.137112	-0.072758	0.000000	0.000000	0.000000	0.000000	
8503	7.08500	0.000000	-0.619186	1.079819	-0.045704	-0.072758	0.056777	0.000000	0.000000	0.000000	
8504	7.08583	0.531418	-0.176910	0.719879	0.045704	0.000000	0.018926	0.000000	0.000000	0.000000	
8505	7.08667	0.265709	0.088455	1.799698	-0.228519	0.109137	-0.075703	0.000000	0.000000	0.000000	
8506	7.08750	-0.354279	0.265366	0.359940	0.137112	0.072758	-0.037851	0.000000	0.000000	0.000000	
8507	7.08833	0.088570	-0.088455	2.159637	0.045704	0.072758	-0.113554	0.000000	0.000000	0.000000	
8508	7.08917	0.000000	-0.176910	-0.719879	-0.045704	0.072758	-0.037851	0.000000	0.000000	0.000000	
8509	7.09000	0.177139	0.353821	1.079819	0.045704	-0.072758	0.000000	0.000000	0.000000	0.000000	
8510	7.09083	-0.354279	-0.088455	0.359940	-0.045704	-0.036379	-0.018926	0.000000	0.000000	0.000000	
8511	7.09167	0.088570	-0.353821	-0.719879	-0.274223	0.036379	-0.037851	0.000000	0.000000	0.000000	
8512	7.09250	0.088570	0.088455	1.079819	0.000000	-0.181894	-0.037851	0.000000	0.000000	0.000000	
8513	7.09333	0.708557	-0.265366	1.439758	0.182816	0.000000	0.000000	0.000000	0.000000	0.000000	
8514	7.09417	0.177139	-0.176910	0.719879	0.045704	0.109137	-0.018926	0.000000	0.000000	0.000000	
8515	7.09500	0.088570	0.088455	-0.719879	0.000000	0.109137	0.018926	0.000000	0.000000	0.000000	
8516	7.09583	-0.354279	0.442276	-0.359940	-0.182816	0.000000	-0.037851	0.000000	0.000000	0.000000	
8517	7.09667	-0.177139	-0.796097	0.359940	-0.137112	-0.109137	0.000000	0.000000	0.000000	0.000000	
8518	7.09750	0.177139	-0.088455	0.000000	-0.228519	0.109137	0.075703	0.000000	0.000000	0.000000	
8519	7.09833	-0.088570	0.000000	-0.359940	0.091408	0.072758	0.037851	0.000000	0.000000	0.000000	
8520	7.09917	0.265709	-0.176910	0.000000	-0.091408	-0.036379	0.056777	0.000000	0.000000	0.000000	
8521	7.10000	0.177139	-0.176910	-0.719879	0.000000	-0.254652	-0.018926	0.000000	0.000000	0.000000	
8522	7.10083	0.531418	0.353821	0.000000	0.000000	0.109137	-0.018926	0.000000	0.000000	0.000000	
8523	7.10167	0.354279	0.000000	0.359940	0.000000	0.036379	0.056777	0.000000	0.000000	0.000000	
8524	7.10250	-0.177139	0.176910	-0.359940	0.091408	0.000000	-0.018926	0.000000	0.000000	0.000000	
8525	7.10333	0.000000	-0.530731	0.000000	-0.091408	-0.036379	-0.056777	0.000000	0.000000	0.000000	
8526	7.10417	-0.531418	-0.530731	0.359940	0.091408	-0.072758	-0.037851	0.000000	0.000000	0.000000	
8527	7.10500	-0.265709	0.088455	1.079819	0.091408	-0.109137	0.094628	0.000000	0.000000	0.000000	
8528	7.10583	-0.088570	0.000000	-0.359940	-0.228519	0.109137	0.056777	0.000000	0.000000	0.000000	
8529	7.10667	-0.265709	0.353821	-0.359940	-0.091408	0.036379	-0.018926	0.000000	0.000000	0.000000	
8530	7.10750	0.000000	-0.088455	0.000000	-0.091408	0.145515	0.037851	0.000000	0.000000	0.000000	
8531	7.10833	0.000000	0.088455	2.159637	-0.182816	-0.072758	0.056777	0.000000	0.000000	0.000000	
8532	7.10917	-0.177139	-0.265366	-1.439758	-0.137112	0.072758	0.037851	0.000000	0.000000	0.000000	
8533	7.11000	0.531418	-0.619186	-1.079819	0.091408	0.000000	0.094628	0.000000	0.000000	0.000000	
8534	7.11083	0.088570	-0.530731	0.000000	-0.045704	0.181894	0.094628	0.000000	0.000000	0.000000	
8535	7.11167	-0.177139	-0.176910	-1.799698	0.182816	-0.109137	-0.056777	0.000000	0.000000	0.000000	
8536	7.11250	-0.088570	0.000000	2.159637	-0.274223	0.036379	0.000000	0.000000	0.000000	0.000000	
8537	7.11333	0.531418	0.265366	0.359940	-0.091408	-0.181894	0.000000	0.000000	0.000000	0.000000	
8538	7.11417	0.177139	-0.176910	-1.079819	0.091408	0.109137	-0.094628	0.000000	0.000000	0.000000	
8539	7.11500	-0.354279	0.000000	0.719879	-0.137112	-0.072758	-0.018926	0.000000	0.000000	0.000000	
8540	7.11583	0.442848	-0.176910	1.079819	0.000000	-0.072758	0.000000	0.000000	0.000000	0.000000	
8541	7.11667	0.000000	-0.265366	0.000000	-0.045704	0.072758	0.018926	0.000000	0.000000	0.000000	
8542	7.11750	0.088570	0.176910	1.079819	-0.045704	0.109137	0.094628	0.000000	0.000000	0.000000	
8543	7.11833	-0.354279	0.176910	0.359940	0.137112	0.109137	-0.037851	0.000000	0.000000	0.000000	
8544	7.11917	0.088570	0.000000	0.000000	-0.045704	0.072758	0.000000	0.000000	0.000000	0.000000	
8545	7.12000	0.531418	-0.176910	-0.719879	0.182816	-0.036379	0.094628	0.000000	0.000000	0.000000	
8546	7.12083	0.000000	0.265366	1.439758	0.091408	0.036379	0.037851	0.000000	0.000000	0.000000	
8547	7.12167	0.265709	0.176910	0.359940	-0.137112	-0.145515	-0.018926	0.000000	0.000000	0.000000	
8548	7.12250	-0.088570	-0.265366	0.359940	0.045704	-0.218273	0.018926	0.000000	0.000000	0.000000	
8549	7.12333	0.354279	0.176910	0.359940	0.045704	0.000000	-0.056777	0.000000	0.000000	0.000000	
8550	7.12417	-0.177139	-0.088455	-1.079819	-0.228519	-0.036379	0.000000	0.000000	0.000000	0.000000	
8551	7.12500	0.442848	0.176910	0.000000	0.045704	0.000000	0.018926	0.000000	0.000000	0.000000	
8552	7.12583	0.088570	0.000000	-0.719879	0.137112	-0.036379	0.018926	0.000000	0.000000	0.000000	
8553	7.12667	0.000000	0.000000	0.000000	0.137112	0.000000	0.000000	0.000000	0.000000	0.000000	
8554	7.12750	-0.265709	-0.088455	0.000000	0.137112	-0.109137	-0.037851	0.000000	0.000000	0.000000	
8555	7.12833	0.088570	0.000000	0.000000	-0.137112	-0.109137	-0.018926	0.000000	0.000000	0.000000	
8556	7.12917	0.088570	-0.176910	-0.359940	-0.137112	-0.181894	-0.037851	0.000000	0.000000	0.000000	
8557	7.13000	0.000000	0.088455	0.359940	0.045704	-0.109137	0.000000	0.000000	0.000000	0.000000	
8558	7.13083	0.177139	-0.088455	-0.359940	-0.182816	-0.036379	-0.037851	0.000000	0.000000	0.000000	
8559	7.13167	-0.088570	-0.530731	-2.519577	0.091408	-0.254652	-0.075703	0.000000	0.000000	0.000000	
8560	7.13250	-0.442848	-0.442276	0.000000	0.091408	0.036379	-0.037851	0.000000	0.000000	0.000000	
8561	7.13333	-0.088570	-0.088455	0.719879	-0.228519	-0.036379	0.075703	0.000000	0.000000	0.000000	
8562	7.13417	-0.885696	-0.353821	-0.719879	-0.045704	-0.036379	-0.132480	0.000000	0.000000	0.000000	
8563	7.13500	0.088570	0.088455	2.159637	0.045704	-0.036379	0.094628	0.000000	0.000000	0.000000	
8564	7.13583	0.000000	-0.176910	-0.359940	0.045704	-0.036379	-0.056777	0.000000	0.000000	0.000000	
8565	7.13667	0.177139	-0.265366	-0.359940	-0.137112	-0.072758	-0.056777	0.000000	0.000000	0.000000	
8566	7.13750	-0.265709	-0.088455	-1.439758	-0.228519	0.072758	0.056777	0.000000	0.000000	0.000000	
8567	7.13833	-0.177139	0.000000	0.000000	0.137112	-0.145515	0.094628	0.000000	0.000000	0.000000	
8568	7.13917	-0.088570	0.088455	0.359940	-0.137112	0.072758	-0.018926	0.000000	0.000000	0.000000	
8569	7.14000	0.177139	-0.088455	1.079819	-0.274223	0.036379	0.018926	0.000000	0.000000	0.000000	
8570	7.14083	0.000000	0.176910	1.439758	-0.045704	-0.109137	0.056777	0.000000	0.000000	0.000000	
8571	7.14167	0.177139	0.176910	0.000000	0.000000	-0.145515	-0.037851	0.000000	0.000000	0.000000	
8572	7.14250	0.000000	-0.088455	0.719879	0.000000	-0.181894	0.037851	0.000000	0.000000	0.000000	
8573	7.14333	0.177139	-0.088455	0.000000	0.000000	-0.181894	0.094628	0.000000	0.000000	0.000000	
8574	7.14417	-0.442848	-0.088455	0.000000	-0.045704	-0.145515	0.113554	0.000000	0.000000	0.000000	
8575	7.14500	0.177139	-0.088455	0.719879	0.000000	-0.072758	-0.056777	0.000000	0.000000	0.000000	
8576	7.14583	0.000000	0.000000	-0.359940	-0.137112	0.109137	0.000000	0.000000	0.000000	0.000000	
8577	7.14667	-0.265709	-0.088455	1.079819	-0.228519	0.036379	0.056777	0.000000	0.000000	0.000000	
8578	7.14750	0.265709	0.000000	1.079819	0.274223	-0.036379	0.056777	0.000000	0.000000	0.000000	
8579	7.14833	0.354279	0.000000	0.719879	0.137112	0.109137	0.037851	0.000000	0.000000	0.000000	
8580	7.14917	-0.265709	0.176910	-0.359940	-0.274223	-0.072758	-0.075703	0.000000	0.000000	0.000000	
8581	7.15000	0.177139	0.176910	-1.079819	-0.137112	0.218273	0.018926	0.000000	0.000000	0.000000	
8582	7.15083	-0.177139	0.265366	0.359940	-0.045704	-0.181894	-0.037851	0.000000	0.000000	0.000000	
8583	7.15167	0.000000	0.442276	-1.079819	0.000000	0.000000	-0.151405	0.000000	0.000000	0.000000	
