t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
836444,0.835664,0.051313,-0.117286,0.89013,-1.584049,11.839686
839445,0.82589,0.046426,-0.12706,1.048056,-0.129212,9.332008
842445,0.789238,0.107512,-0.12706,0.526421,-0.990629,8.26481
845448,0.625526,0.097738,-0.141721,0.727418,-1.052842,8.499306
848449,0.554666,0.107512,-0.151495,0.564706,-1.234697,10.686346
851452,0.50824,0.207694,-0.146608,0.837488,-1.899901,11.356337
854454,0.564439,0.19792,-0.146608,0.770489,-2.029114,11.475978
857454,0.588874,0.212581,-0.153938,0.727418,-1.89033,10.212566
860457,0.593761,0.241903,-0.158825,0.468993,-1.359123,9.394221
863458,0.525344,0.188146,-0.158825,0.421137,-1.239482,8.303095
866459,0.459371,0.144164,-0.153938,0.617348,-1.067199,8.762517
869461,0.403171,0.217468,-0.139277,0.914058,-1.177269,8.997013
872463,0.368963,0.241903,-0.151495,1.148555,-1.134198,10.025927
875463,0.368963,0.25412,-0.173486,0.937986,-1.40698,9.705289
878464,0.378736,0.420275,-0.195477,0.736989,-1.363909,9.489935
881466,0.339641,0.410501,-0.19792,0.473779,-1.569692,8.470592
884469,0.300546,0.356745,-0.207694,0.363709,-1.579263,8.327023
887471,0.239459,0.337198,-0.19059,0.401994,-1.540978,8.786446
890473,0.234572,0.342085,-0.173486,0.306281,-1.579263,8.949156
893476,0.234572,0.302989,-0.171042,0.430708,-1.258625,8.709875
896477,0.232129,0.356745,-0.171042,0.631705,-1.167697,8.07817
899478,0.207694,0.395841,-0.171042,0.698704,-1.043271,7.41775
902484,0.151495,0.38118,-0.19059,0.612563,-1.201197,7.106683
905488,0.048869,0.395841,-0.210138,0.693919,-1.383052,7.987242
908490,0.029322,0.403171,-0.212581,0.550349,-1.67019,8.666803
911495,0.048869,0.393397,-0.215025,0.449851,-1.737189,9.705289
914496,0.112399,0.420275,-0.207694,0.315853,-1.531407,9.346365
917497,0.129503,0.434936,-0.195477,0.22014,-1.306481,8.19781
920499,0.102625,0.393397,-0.188146,0.401994,-0.861416,6.216553
923499,-0.026878,0.359189,-0.193033,0.425922,-0.952343,5.881558
926549,-0.097738,0.376293,-0.200364,0.531207,-1.052842,6.699903
929501,-0.136834,0.405614,-0.212581,0.555135,-1.521835,8.422735
932503,-0.122173,0.486249,-0.210138,0.756132,-1.584049,9.001799
935503,-0.102625,0.50091,-0.205251,0.574277,-1.660619,8.599805
938505,-0.097738,0.527788,-0.212581,0.665205,-1.473979,7.508677
941506,-0.141721,0.561996,-0.222355,0.435494,-1.311267,7.432107
944511,-0.178373,0.564439,-0.229685,0.26321,-1.330409,7.446464
947512,-0.207694,0.549779,-0.234572,0.18664,-1.311267,8.226524
950512,-0.19792,0.535118,-0.227242,0.354138,-1.301696,7.872387
953512,-0.19792,0.513127,-0.222355,0.717847,-1.182054,7.594819
956514,-0.215025,0.493579,-0.219911,0.818345,-1.124627,6.278767
959516,-0.31765,0.525344,-0.232129,0.59342,-1.196411,6.317052
962518,-0.368963,0.569326,-0.251676,0.382852,-1.325624,6.618547
965519,-0.400728,0.64263,-0.268781,0.301496,-1.579263,7.905886
968520,-0.393397,0.70616,-0.266337,-0.052642,-1.512264,8.140383
971522,-0.378736,0.689056,-0.251676,-0.148355,-1.507478,7.881958
974525,-0.376293,0.64263,-0.237016,-0.239282,-1.359123,6.872187
977527,-0.430049,0.535118,-0.212581,-0.124427,-1.421337,6.570691
980530,-0.459371,0.51557,-0.215025,0.090927,-1.387837,7.307681
983533,-0.469144,0.510683,-0.217468,0.181855,-1.512264,8.178668
986535,-0.422719,0.488692,-0.222355,0.478565,-1.383052,8.159525
989537,-0.403171,0.491136,-0.219911,0.392423,-1.292124,7.45125
992539,-0.395841,0.520457,-0.215025,0.440279,-1.067199,6.082555
995541,-0.456927,0.593761,-0.212581,0.29671,-1.081556,5.776274
998544,-0.498466,0.625526,-0.222355,0.339781,-1.11027,6.096912
1001546,-0.525344,0.664621,-0.227242,0.421137,-1.430908,6.996614
1004547,-0.518014,0.737925,-0.239459,0.282353,-1.507478,6.85783
1007549,-0.50824,0.737925,-0.249233,0.291924,-1.426122,6.494121
1010551,-0.51557,0.740369,-0.251676,-1.177269,-1.306481,5.039285
1013551,-0.603535,0.742812,-0.232129,-0.253639,-1.287339,4.934
1016553,-0.649961,0.740369,-0.219911,-0.277567,-1.349552,5.34078
1019553,-0.674395,0.718378,-0.217468,1.215554,-1.550549,6.608976
1023503,-0.654848,0.662178,-0.229685,0.358923,-1.584049,7.030113
1026346,-0.630413,0.671952,-0.232129,0.40678,-1.392623,6.269196
1029346,-0.618196,0.64263,-0.241903,0.167498,-1.210768,5.661418
1032349,-0.649961,0.632856,-0.241903,0.181855,-1.115055,5.163712
1035349,-0.686613,0.652404,-0.234572,0.267996,-1.158126,5.656632
1038352,-0.723264,0.684169,-0.237016,0.411566,-1.287339,5.938986
1041352,-0.715934,0.69883,-0.251676,0.445065,-1.339981,6.340981
1044353,-0.703717,0.715934,-0.266337,0.258425,-1.354338,5.661418
1047354,-0.718378,0.730595,-0.273668,-0.29671,-1.383052,5.096713
1050357,-0.745256,0.713491,-0.266337,-0.497707,-1.335195,4.881359
1053358,-0.779464,0.686613,-0.25412,-0.382852,-1.445265,5.259424
1056360,-0.816116,0.632856,-0.229685,-0.162712,-1.497907,5.699704
1059363,-0.806342,0.603535,-0.229685,0.014357,-1.512264,5.991628
1062364,-0.791681,0.593761,-0.227242,0.315853,-1.392623,5.867201
1065367,-0.781907,0.610865,-0.234572,0.148355,-1.26341,5.493921
1068368,-0.799012,0.6353,-0.241903,0.057428,-1.095913,5.158926
1071370,-0.828333,0.659734,-0.244346,0.167498,-1.067199,4.852644
1074372,-0.877202,0.667065,-0.237016,0.22014,-1.115055,4.996214
1077373,-0.891863,0.662178,-0.239459,0.172283,-1.205983,5.225925
1080375,-0.89675,0.676839,-0.241903,0.133998,-1.354338,5.513063
1083375,-0.886976,0.664621,-0.256563,0.100499,-1.320838,5.369494
1086378,-0.899194,0.649961,-0.259007,-0.095713,-1.330409,5.020142
1089380,-0.926072,0.647517,-0.256563,-0.253639,-1.344766,4.924429
1092381,-0.967611,0.6353,-0.249233,-0.282353,-1.430908,4.977071
1095385,-0.977384,0.620639,-0.24679,-0.119641,-1.445265,5.374279
1098386,-0.987158,0.62797,-0.239459,0.014357,-1.488336,5.886344
1101387,-0.965167,0.613309,-0.239459,0.143569,-1.411765,5.733203
1104391,-0.96028,0.588874,-0.24679,0.196211,-1.354338,5.388636
1107391,-0.972497,0.588874,-0.249233,0.043071,-1.249053,5.010571
1110400,-1.014036,0.596204,-0.256563,0.014357,-1.316052,5.254639
1113407,-1.026254,0.601091,-0.256563,0.071785,-1.40698,5.618348
1116398,-1.018923,0.625526,-0.25412,0.047856,-1.521835,6.374479
1119399,-0.977384,0.684169,-0.249233,-0.047856,-1.564906,6.250053
1122401,-0.962724,0.671952,-0.256563,-0.062213,-1.579263,6.082555
1125402,-0.955393,0.659734,-0.256563,-0.081356,-1.51705,5.709275
1128403,-0.96028,0.637743,-0.251676,-0.138784,-1.459622,5.785845
1131413,-0.962724,0.605978,-0.251676,-0.143569,-1.454836,5.886344
1134413,-0.948063,0.588874,-0.256563,-0.028714,-1.330409,5.833702
1137412,-0.921185,0.608422,-0.239459,0.071785,-1.282553,5.422136
1140414,-0.923628,0.605978,-0.239459,0.105284,-1.18684,4.953143
1143416,-0.943176,0.610865,-0.244346,0.105284,-1.143769,4.455436
1146419,-0.994489,0.667065,-0.259007,0.004786,-1.172483,4.584648
1149420,-1.014036,0.676839,-0.268781,0.043071,-1.205983,4.742575
1152422,-1.021367,0.667065,-0.268781,0,-1.311267,4.919643
1155424,-1.02381,0.632856,-0.26145,-0.009571,-1.301696,4.981857
1158425,-1.026254,0.613309,-0.256563,-0.0335,-1.268196,4.871787
1161428,-1.03114,0.593761,-0.259007,-0.11007,-1.210768,4.737789
1164429,-1.055575,0.598648,-0.268781,-0.181855,-1.26341,4.771288
1167430,-1.062906,0.608422,-0.263894,-0.157926,-1.26341,4.919643
1170430,-1.060462,0.601091,-0.259007,-0.052642,-1.301696,4.63729
